edge_timestamp,server_timestamp,car_id,latitude,longitude,hdop,satellites,adc,gps_age,gps_valid,horn,inside_geofence,zone,event_type,distance_to_zone,packet_count,message,raw_packet
1590930,2026-07-16T02:25:10.009284,CAR_001,22.3239842,73.13578207,5.62,5,0,1723,True,True,False,Testing Zone,NORMAL,17.87,1090,Vehicle outside silence zone.,"{""timestamp"":1590930,""car_id"":""CAR_001"",""lat"":22.3239842,""lon"":73.13578207,""horn"":true,""hdop"":5.62,""satellites"":5,""adc"":0,""gps_age"":1723,""gps_valid"":true}"
1591931,2026-07-16T02:25:11.027434,CAR_001,22.3239685,73.13578293,5.61,5,0,2723,True,True,False,Testing Zone,NORMAL,16.14,1091,Vehicle outside silence zone.,"{""timestamp"":1591931,""car_id"":""CAR_001"",""lat"":22.3239685,""lon"":73.13578293,""horn"":true,""hdop"":5.61,""satellites"":5,""adc"":0,""gps_age"":2723,""gps_valid"":true}"
1592932,2026-07-16T02:25:16.459701,CAR_001,22.32395717,73.1357848,5.6,5,0,3724,True,True,False,Testing Zone,NORMAL,14.87,1092,Vehicle outside silence zone.,"{""timestamp"":1592932,""car_id"":""CAR_001"",""lat"":22.32395717,""lon"":73.1357848,""horn"":true,""hdop"":5.6,""satellites"":5,""adc"":0,""gps_age"":3724,""gps_valid"":true}"
1593933,2026-07-16T02:25:22.280291,CAR_001,22.32395067,73.1357855,5.59,5,0,4725,True,True,False,Testing Zone,NORMAL,14.15,1093,Vehicle outside silence zone.,"{""timestamp"":1593933,""car_id"":""CAR_001"",""lat"":22.32395067,""lon"":73.1357855,""horn"":true,""hdop"":5.59,""satellites"":5,""adc"":0,""gps_age"":4725,""gps_valid"":true}"
1594934,2026-07-16T02:25:22.280541,CAR_001,22.32395067,73.1357855,5.59,5,0,5727,True,True,False,Testing Zone,NORMAL,14.15,1094,Vehicle outside silence zone.,"{""timestamp"":1594934,""car_id"":""CAR_001"",""lat"":22.32395067,""lon"":73.1357855,""horn"":true,""hdop"":5.59,""satellites"":5,""adc"":0,""gps_age"":5727,""gps_valid"":true}"
1595935,2026-07-16T02:25:22.280688,CAR_001,22.32395067,73.1357855,5.58,5,0,6728,True,True,False,Testing Zone,NORMAL,14.15,1095,Vehicle outside silence zone.,"{""timestamp"":1595935,""car_id"":""CAR_001"",""lat"":22.32395067,""lon"":73.1357855,""horn"":true,""hdop"":5.58,""satellites"":5,""adc"":0,""gps_age"":6728,""gps_valid"":true}"
1596936,2026-07-16T02:25:22.280827,CAR_001,22.32395067,73.1357855,5.57,5,0,7729,True,True,False,Testing Zone,NORMAL,14.15,1096,Vehicle outside silence zone.,"{""timestamp"":1596936,""car_id"":""CAR_001"",""lat"":22.32395067,""lon"":73.1357855,""horn"":true,""hdop"":5.57,""satellites"":5,""adc"":0,""gps_age"":7729,""gps_valid"":true}"
1599939,2026-07-16T02:25:22.280960,CAR_001,22.32390763,73.13581593,2.16,5,0,727,True,True,False,Testing Zone,NORMAL,8.86,1097,Vehicle outside silence zone.,"{""timestamp"":1599939,""car_id"":""CAR_001"",""lat"":22.32390763,""lon"":73.13581593,""horn"":true,""hdop"":2.16,""satellites"":5,""adc"":0,""gps_age"":727,""gps_valid"":true}"
1600940,2026-07-16T02:25:22.281083,CAR_001,22.32386537,73.13584787,2.16,5,0,729,True,True,False,Testing Zone,NORMAL,3.63,1098,Vehicle outside silence zone.,"{""timestamp"":1600940,""car_id"":""CAR_001"",""lat"":22.32386537,""lon"":73.13584787,""horn"":true,""hdop"":2.16,""satellites"":5,""adc"":0,""gps_age"":729,""gps_valid"":true}"
1601941,2026-07-16T02:25:22.281212,CAR_001,22.32382707,73.13587783,2.16,5,0,731,True,True,False,Testing Zone,NORMAL,-1.13,1099,Vehicle outside silence zone.,"{""timestamp"":1601941,""car_id"":""CAR_001"",""lat"":22.32382707,""lon"":73.13587783,""horn"":true,""hdop"":2.16,""satellites"":5,""adc"":0,""gps_age"":731,""gps_valid"":true}"
1602942,2026-07-16T02:25:22.281343,CAR_001,22.32379353,73.1359098,5.53,5,0,732,True,True,False,Testing Zone,NORMAL,-5.41,1100,Vehicle outside silence zone.,"{""timestamp"":1602942,""car_id"":""CAR_001"",""lat"":22.32379353,""lon"":73.1359098,""horn"":true,""hdop"":5.53,""satellites"":5,""adc"":0,""gps_age"":732,""gps_valid"":true}"
1603943,2026-07-16T02:25:23.031249,CAR_001,22.3237657,73.13594037,5.52,5,0,733,True,True,True,Testing Zone,HONK,-7.72,1101,Vehicle honked inside Testing Zone.,"{""timestamp"":1603943,""car_id"":""CAR_001"",""lat"":22.3237657,""lon"":73.13594037,""horn"":true,""hdop"":5.52,""satellites"":5,""adc"":0,""gps_age"":733,""gps_valid"":true}"
1605945,2026-07-16T02:25:25.063637,CAR_001,22.32381357,73.135941,4.18,4,0,741,True,True,True,Testing Zone,HONK,-3.82,1102,Vehicle honked inside Testing Zone.,"{""timestamp"":1605945,""car_id"":""CAR_001"",""lat"":22.32381357,""lon"":73.135941,""horn"":true,""hdop"":4.18,""satellites"":4,""adc"":0,""gps_age"":741,""gps_valid"":true}"
1608948,2026-07-16T02:25:28.136867,CAR_001,22.32386313,73.13595243,4.45,4,0,743,True,True,True,Testing Zone,HONK,1.37,1103,Vehicle honked inside Testing Zone.,"{""timestamp"":1608948,""car_id"":""CAR_001"",""lat"":22.32386313,""lon"":73.13595243,""horn"":true,""hdop"":4.45,""satellites"":4,""adc"":0,""gps_age"":743,""gps_valid"":true}"
1609949,2026-07-16T02:25:29.061988,CAR_001,22.32386383,73.13596047,4.45,4,0,746,True,True,True,Testing Zone,HONK,1.29,1104,Vehicle honked inside Testing Zone.,"{""timestamp"":1609949,""car_id"":""CAR_001"",""lat"":22.32386383,""lon"":73.13596047,""horn"":true,""hdop"":4.45,""satellites"":4,""adc"":0,""gps_age"":746,""gps_valid"":true}"
1614954,2026-07-16T02:25:34.045455,CAR_001,22.32380867,73.13598133,4.45,4,0,750,True,True,True,Testing Zone,HONK,-5.14,1105,Vehicle honked inside Testing Zone.,"{""timestamp"":1614954,""car_id"":""CAR_001"",""lat"":22.32380867,""lon"":73.13598133,""horn"":true,""hdop"":4.45,""satellites"":4,""adc"":0,""gps_age"":750,""gps_valid"":true}"
1615955,2026-07-16T02:25:35.128645,CAR_001,22.32380003,73.13598423,4.45,4,0,752,True,True,True,Testing Zone,HONK,-6.14,1106,Vehicle honked inside Testing Zone.,"{""timestamp"":1615955,""car_id"":""CAR_001"",""lat"":22.32380003,""lon"":73.13598423,""horn"":true,""hdop"":4.45,""satellites"":4,""adc"":0,""gps_age"":752,""gps_valid"":true}"
1616956,2026-07-16T02:25:36.084860,CAR_001,22.32379097,73.13598797,4.44,4,0,751,True,True,True,Testing Zone,HONK,-7.2,1107,Vehicle honked inside Testing Zone.,"{""timestamp"":1616956,""car_id"":""CAR_001"",""lat"":22.32379097,""lon"":73.13598797,""horn"":true,""hdop"":4.44,""satellites"":4,""adc"":0,""gps_age"":751,""gps_valid"":true}"
1617957,2026-07-16T02:25:37.462689,CAR_001,22.3237791,73.13599347,2.71,5,0,747,True,True,True,Testing Zone,HONK,-8.05,1108,Vehicle honked inside Testing Zone.,"{""timestamp"":1617957,""car_id"":""CAR_001"",""lat"":22.3237791,""lon"":73.13599347,""horn"":true,""hdop"":2.71,""satellites"":5,""adc"":0,""gps_age"":747,""gps_valid"":true}"
1618958,2026-07-16T02:25:38.490138,CAR_001,22.32376287,73.13599743,2.71,5,0,751,True,True,True,Testing Zone,HONK,-6.2,1109,Vehicle honked inside Testing Zone.,"{""timestamp"":1618958,""car_id"":""CAR_001"",""lat"":22.32376287,""lon"":73.13599743,""horn"":true,""hdop"":2.71,""satellites"":5,""adc"":0,""gps_age"":751,""gps_valid"":true}"
1619959,2026-07-16T02:25:39.099896,CAR_001,22.3237474,73.13600213,2.71,5,0,752,True,True,True,Testing Zone,HONK,-4.42,1110,Vehicle honked inside Testing Zone.,"{""timestamp"":1619959,""car_id"":""CAR_001"",""lat"":22.3237474,""lon"":73.13600213,""horn"":true,""hdop"":2.71,""satellites"":5,""adc"":0,""gps_age"":752,""gps_valid"":true}"
1620960,2026-07-16T02:25:40.122954,CAR_001,22.32372517,73.1360064,2.3,5,0,749,True,True,True,Testing Zone,HONK,-1.91,1111,Vehicle honked inside Testing Zone.,"{""timestamp"":1620960,""car_id"":""CAR_001"",""lat"":22.32372517,""lon"":73.1360064,""horn"":true,""hdop"":2.3,""satellites"":5,""adc"":0,""gps_age"":749,""gps_valid"":true}"
1621961,2026-07-16T02:25:41.166739,CAR_001,22.3237035,73.13600837,2.3,5,0,751,True,True,True,Testing Zone,HONK,0.49,1112,Vehicle honked inside Testing Zone.,"{""timestamp"":1621961,""car_id"":""CAR_001"",""lat"":22.3237035,""lon"":73.13600837,""horn"":true,""hdop"":2.3,""satellites"":5,""adc"":0,""gps_age"":751,""gps_valid"":true}"
1622962,2026-07-16T02:25:42.070120,CAR_001,22.32369137,73.13601047,2.3,5,0,751,True,True,True,Testing Zone,HONK,1.86,1113,Vehicle honked inside Testing Zone.,"{""timestamp"":1622962,""car_id"":""CAR_001"",""lat"":22.32369137,""lon"":73.13601047,""horn"":true,""hdop"":2.3,""satellites"":5,""adc"":0,""gps_age"":751,""gps_valid"":true}"
1623963,2026-07-16T02:25:43.198090,CAR_001,22.3236864,73.1360149,2.3,5,0,753,True,True,False,Testing Zone,EXIT,2.49,1114,Vehicle exited Testing Zone.,"{""timestamp"":1623963,""car_id"":""CAR_001"",""lat"":22.3236864,""lon"":73.1360149,""horn"":true,""hdop"":2.3,""satellites"":5,""adc"":0,""gps_age"":753,""gps_valid"":true}"
1624964,2026-07-16T02:25:44.221448,CAR_001,22.3236792,73.13602223,2.3,6,0,753,True,True,False,Testing Zone,NORMAL,3.43,1115,Vehicle outside silence zone.,"{""timestamp"":1624964,""car_id"":""CAR_001"",""lat"":22.3236792,""lon"":73.13602223,""horn"":true,""hdop"":2.3,""satellites"":6,""adc"":0,""gps_age"":753,""gps_valid"":true}"
1625965,2026-07-16T02:25:45.145811,CAR_001,22.32368247,73.13602023,5.36,5,0,750,True,True,False,Testing Zone,NORMAL,3.03,1116,Vehicle outside silence zone.,"{""timestamp"":1625965,""car_id"":""CAR_001"",""lat"":22.32368247,""lon"":73.13602023,""horn"":true,""hdop"":5.36,""satellites"":5,""adc"":0,""gps_age"":750,""gps_valid"":true}"
1626966,2026-07-16T02:25:46.170305,CAR_001,22.3236927,73.13601787,5.35,5,0,757,True,True,False,Testing Zone,NORMAL,1.87,1117,Vehicle outside silence zone.,"{""timestamp"":1626966,""car_id"":""CAR_001"",""lat"":22.3236927,""lon"":73.13601787,""horn"":true,""hdop"":5.35,""satellites"":5,""adc"":0,""gps_age"":757,""gps_valid"":true}"
1627967,2026-07-16T02:25:48.416530,CAR_001,22.32370323,73.13601263,5.35,5,0,757,True,True,False,Testing Zone,NORMAL,0.61,1118,Vehicle outside silence zone.,"{""timestamp"":1627967,""car_id"":""CAR_001"",""lat"":22.32370323,""lon"":73.13601263,""horn"":true,""hdop"":5.35,""satellites"":5,""adc"":0,""gps_age"":757,""gps_valid"":true}"
1628968,2026-07-16T02:25:48.621665,CAR_001,22.3237177,73.13600543,4.07,6,0,755,True,True,False,Testing Zone,NORMAL,-1.12,1119,Vehicle outside silence zone.,"{""timestamp"":1628968,""car_id"":""CAR_001"",""lat"":22.3237177,""lon"":73.13600543,""horn"":true,""hdop"":4.07,""satellites"":6,""adc"":0,""gps_age"":755,""gps_valid"":true}"
1629969,2026-07-16T02:25:49.131777,CAR_001,22.323737,73.13599663,4.06,6,0,759,True,True,False,Testing Zone,NORMAL,-3.4,1120,Vehicle outside silence zone.,"{""timestamp"":1629969,""car_id"":""CAR_001"",""lat"":22.323737,""lon"":73.13599663,""horn"":true,""hdop"":4.06,""satellites"":6,""adc"":0,""gps_age"":759,""gps_valid"":true}"
1630970,2026-07-16T02:25:50.153625,CAR_001,22.3237523,73.136,4.06,7,0,755,True,True,True,Testing Zone,HONK,-5.0,1121,Vehicle honked inside Testing Zone.,"{""timestamp"":1630970,""car_id"":""CAR_001"",""lat"":22.3237523,""lon"":73.136,""horn"":true,""hdop"":4.06,""satellites"":7,""adc"":0,""gps_age"":755,""gps_valid"":true}"
1631971,2026-07-16T02:25:57.521871,CAR_001,22.32376333,73.13600753,5.32,6,0,764,True,True,True,Testing Zone,HONK,-6.04,1122,Vehicle honked inside Testing Zone.,"{""timestamp"":1631971,""car_id"":""CAR_001"",""lat"":22.32376333,""lon"":73.13600753,""horn"":true,""hdop"":5.32,""satellites"":6,""adc"":0,""gps_age"":764,""gps_valid"":true}"
1632972,2026-07-16T02:25:57.522456,CAR_001,22.32377253,73.13601603,5.31,6,0,764,True,True,True,Testing Zone,HONK,-6.86,1123,Vehicle honked inside Testing Zone.,"{""timestamp"":1632972,""car_id"":""CAR_001"",""lat"":22.32377253,""lon"":73.13601603,""horn"":true,""hdop"":5.31,""satellites"":6,""adc"":0,""gps_age"":764,""gps_valid"":true}"
1633973,2026-07-16T02:25:57.522868,CAR_001,22.3237796,73.1360223,5.31,6,0,764,True,True,True,Testing Zone,HONK,-7.49,1124,Vehicle honked inside Testing Zone.,"{""timestamp"":1633973,""car_id"":""CAR_001"",""lat"":22.3237796,""lon"":73.1360223,""horn"":true,""hdop"":5.31,""satellites"":6,""adc"":0,""gps_age"":764,""gps_valid"":true}"
1634974,2026-07-16T02:25:57.523134,CAR_001,22.32378493,73.1360231,1.73,6,0,764,True,True,True,Testing Zone,HONK,-8.06,1125,Vehicle honked inside Testing Zone.,"{""timestamp"":1634974,""car_id"":""CAR_001"",""lat"":22.32378493,""lon"":73.1360231,""horn"":true,""hdop"":1.73,""satellites"":6,""adc"":0,""gps_age"":764,""gps_valid"":true}"
1635975,2026-07-16T02:25:57.523305,CAR_001,22.3237889,73.13601883,1.73,8,0,762,True,True,True,Testing Zone,HONK,-8.02,1126,Vehicle honked inside Testing Zone.,"{""timestamp"":1635975,""car_id"":""CAR_001"",""lat"":22.3237889,""lon"":73.13601883,""horn"":true,""hdop"":1.73,""satellites"":8,""adc"":0,""gps_age"":762,""gps_valid"":true}"
1636976,2026-07-16T02:25:57.523471,CAR_001,22.32379343,73.13600817,1.73,8,0,764,True,True,True,Testing Zone,HONK,-7.32,1127,Vehicle honked inside Testing Zone.,"{""timestamp"":1636976,""car_id"":""CAR_001"",""lat"":22.32379343,""lon"":73.13600817,""horn"":true,""hdop"":1.73,""satellites"":8,""adc"":0,""gps_age"":764,""gps_valid"":true}"
1637977,2026-07-16T02:25:57.523633,CAR_001,22.32379477,73.1359932,1.73,8,0,764,True,True,True,Testing Zone,HONK,-6.88,1128,Vehicle honked inside Testing Zone.,"{""timestamp"":1637977,""car_id"":""CAR_001"",""lat"":22.32379477,""lon"":73.1359932,""horn"":true,""hdop"":1.73,""satellites"":8,""adc"":0,""gps_age"":764,""gps_valid"":true}"
1638978,2026-07-16T02:25:58.083199,CAR_001,22.32379483,73.13597857,1.28,8,0,762,True,True,True,Testing Zone,HONK,-6.59,1129,Vehicle honked inside Testing Zone.,"{""timestamp"":1638978,""car_id"":""CAR_001"",""lat"":22.32379483,""lon"":73.13597857,""horn"":true,""hdop"":1.28,""satellites"":8,""adc"":0,""gps_age"":762,""gps_valid"":true}"
1639979,2026-07-16T02:25:59.147832,CAR_001,22.32379867,73.1359699,1.28,8,0,768,True,True,True,Testing Zone,HONK,-6.01,1130,Vehicle honked inside Testing Zone.,"{""timestamp"":1639979,""car_id"":""CAR_001"",""lat"":22.32379867,""lon"":73.1359699,""horn"":true,""hdop"":1.28,""satellites"":8,""adc"":0,""gps_age"":768,""gps_valid"":true}"
1640980,2026-07-16T02:26:00.150643,CAR_001,22.32380453,73.1359687,1.28,7,0,768,True,True,True,Testing Zone,HONK,-5.35,1131,Vehicle honked inside Testing Zone.,"{""timestamp"":1640980,""car_id"":""CAR_001"",""lat"":22.32380453,""lon"":73.1359687,""horn"":true,""hdop"":1.28,""satellites"":7,""adc"":0,""gps_age"":768,""gps_valid"":true}"
1641981,2026-07-16T02:26:01.091189,CAR_001,22.32380957,73.13597427,1.28,7,0,768,True,True,True,Testing Zone,HONK,-4.9,1132,Vehicle honked inside Testing Zone.,"{""timestamp"":1641981,""car_id"":""CAR_001"",""lat"":22.32380957,""lon"":73.13597427,""horn"":true,""hdop"":1.28,""satellites"":7,""adc"":0,""gps_age"":768,""gps_valid"":true}"
1642982,2026-07-16T02:26:02.119681,CAR_001,22.323814,73.1359848,1.28,7,0,769,True,True,True,Testing Zone,HONK,-4.62,1133,Vehicle honked inside Testing Zone.,"{""timestamp"":1642982,""car_id"":""CAR_001"",""lat"":22.323814,""lon"":73.1359848,""horn"":true,""hdop"":1.28,""satellites"":7,""adc"":0,""gps_age"":769,""gps_valid"":true}"
1643983,2026-07-16T02:26:03.136254,CAR_001,22.32381757,73.13599657,1.28,7,0,772,True,True,True,Testing Zone,HONK,-4.46,1134,Vehicle honked inside Testing Zone.,"{""timestamp"":1643983,""car_id"":""CAR_001"",""lat"":22.32381757,""lon"":73.13599657,""horn"":true,""hdop"":1.28,""satellites"":7,""adc"":0,""gps_age"":772,""gps_valid"":true}"
1644984,2026-07-16T02:26:04.158778,CAR_001,22.32381143,73.1360068,1.35,6,0,771,True,True,True,Testing Zone,HONK,-5.33,1135,Vehicle honked inside Testing Zone.,"{""timestamp"":1644984,""car_id"":""CAR_001"",""lat"":22.32381143,""lon"":73.1360068,""horn"":true,""hdop"":1.35,""satellites"":6,""adc"":0,""gps_age"":771,""gps_valid"":true}"
1645985,2026-07-16T02:26:05.048983,CAR_001,22.3237922,73.1360098,3.28,4,0,775,True,True,True,Testing Zone,HONK,-7.48,1136,Vehicle honked inside Testing Zone.,"{""timestamp"":1645985,""car_id"":""CAR_001"",""lat"":22.3237922,""lon"":73.1360098,""horn"":true,""hdop"":3.28,""satellites"":4,""adc"":0,""gps_age"":775,""gps_valid"":true}"
1646986,2026-07-16T02:26:06.101209,CAR_001,22.32375533,73.13600953,3.28,4,0,774,True,True,True,Testing Zone,HONK,-5.12,1137,Vehicle honked inside Testing Zone.,"{""timestamp"":1646986,""car_id"":""CAR_001"",""lat"":22.32375533,""lon"":73.13600953,""horn"":true,""hdop"":3.28,""satellites"":4,""adc"":0,""gps_age"":774,""gps_valid"":true}"
1649989,2026-07-16T02:26:09.430570,CAR_001,22.32370153,73.136016,3.3,4,0,780,True,True,True,Testing Zone,HONK,0.87,1138,Vehicle honked inside Testing Zone.,"{""timestamp"":1649989,""car_id"":""CAR_001"",""lat"":22.32370153,""lon"":73.136016,""horn"":true,""hdop"":3.3,""satellites"":4,""adc"":0,""gps_age"":780,""gps_valid"":true}"
1657997,2026-07-16T02:26:17.048813,CAR_001,22.323677,73.1360447,3.27,4,0,790,True,True,True,Testing Zone,HONK,4.14,1139,Vehicle honked inside Testing Zone.,"{""timestamp"":1657997,""car_id"":""CAR_001"",""lat"":22.323677,""lon"":73.1360447,""horn"":true,""hdop"":3.27,""satellites"":4,""adc"":0,""gps_age"":790,""gps_valid"":true}"
1658998,2026-07-16T02:26:19.402415,CAR_001,22.32368107,73.13607913,3.27,4,0,787,True,True,False,Testing Zone,EXIT,4.43,1140,Vehicle exited Testing Zone.,"{""timestamp"":1658998,""car_id"":""CAR_001"",""lat"":22.32368107,""lon"":73.13607913,""horn"":true,""hdop"":3.27,""satellites"":4,""adc"":0,""gps_age"":787,""gps_valid"":true}"
1659999,2026-07-16T02:26:19.612301,CAR_001,22.32371177,73.13612063,3.27,4,0,791,True,True,False,Testing Zone,NORMAL,1.97,1141,Vehicle outside silence zone.,"{""timestamp"":1659999,""car_id"":""CAR_001"",""lat"":22.32371177,""lon"":73.13612063,""horn"":true,""hdop"":3.27,""satellites"":4,""adc"":0,""gps_age"":791,""gps_valid"":true}"
1661000,2026-07-16T02:26:20.116061,CAR_001,22.32376547,73.13616823,3.26,4,0,794,True,True,False,Testing Zone,NORMAL,3.13,1142,Vehicle outside silence zone.,"{""timestamp"":1661000,""car_id"":""CAR_001"",""lat"":22.32376547,""lon"":73.13616823,""horn"":true,""hdop"":3.26,""satellites"":4,""adc"":0,""gps_age"":794,""gps_valid"":true}"
1662001,2026-07-16T02:26:25.238219,CAR_001,22.32384157,73.1362111,3.26,5,0,793,True,True,False,Testing Zone,NORMAL,10.25,1143,Vehicle outside silence zone.,"{""timestamp"":1662001,""car_id"":""CAR_001"",""lat"":22.32384157,""lon"":73.1362111,""horn"":true,""hdop"":3.26,""satellites"":5,""adc"":0,""gps_age"":793,""gps_valid"":true}"
1663002,2026-07-16T02:26:25.244774,CAR_001,22.32389233,73.13623233,3.26,5,0,797,True,True,False,Testing Zone,NORMAL,14.28,1144,Vehicle outside silence zone.,"{""timestamp"":1663002,""car_id"":""CAR_001"",""lat"":22.32389233,""lon"":73.13623233,""horn"":true,""hdop"":3.26,""satellites"":5,""adc"":0,""gps_age"":797,""gps_valid"":true}"
1664003,2026-07-16T02:26:25.244970,CAR_001,22.323923,73.1362472,3.26,6,0,797,True,True,False,Testing Zone,NORMAL,16.92,1145,Vehicle outside silence zone.,"{""timestamp"":1664003,""car_id"":""CAR_001"",""lat"":22.323923,""lon"":73.1362472,""horn"":true,""hdop"":3.26,""satellites"":6,""adc"":0,""gps_age"":797,""gps_valid"":true}"
1665004,2026-07-16T02:26:25.245087,CAR_001,22.32393427,73.13626167,3.25,6,0,794,True,True,False,Testing Zone,NORMAL,18.75,1146,Vehicle outside silence zone.,"{""timestamp"":1665004,""car_id"":""CAR_001"",""lat"":22.32393427,""lon"":73.13626167,""horn"":true,""hdop"":3.25,""satellites"":6,""adc"":0,""gps_age"":794,""gps_valid"":true}"
1666005,2026-07-16T02:26:25.245201,CAR_001,22.32392853,73.13627603,1.44,6,0,793,True,True,False,Testing Zone,NORMAL,19.91,1147,Vehicle outside silence zone.,"{""timestamp"":1666005,""car_id"":""CAR_001"",""lat"":22.32392853,""lon"":73.13627603,""horn"":true,""hdop"":1.44,""satellites"":6,""adc"":0,""gps_age"":793,""gps_valid"":true}"
1694033,2026-07-16T02:26:53.071976,CAR_001,22.3237186,73.13643597,2.58,4,0,17828,True,True,False,Testing Zone,NORMAL,29.68,1148,Vehicle outside silence zone.,"{""timestamp"":1694033,""car_id"":""CAR_001"",""lat"":22.3237186,""lon"":73.13643597,""horn"":true,""hdop"":2.58,""satellites"":4,""adc"":0,""gps_age"":17828,""gps_valid"":true}"
1699038,2026-07-16T02:26:59.832160,CAR_001,22.32362083,73.13646147,4.53,4,0,826,True,True,False,Testing Zone,NORMAL,34.66,1149,Vehicle outside silence zone.,"{""timestamp"":1699038,""car_id"":""CAR_001"",""lat"":22.32362083,""lon"":73.13646147,""horn"":true,""hdop"":4.53,""satellites"":4,""adc"":0,""gps_age"":826,""gps_valid"":true}"
1700039,2026-07-16T02:27:00.033620,CAR_001,22.323558,73.1364573,4.52,4,0,831,True,True,False,Testing Zone,NORMAL,37.42,1150,Vehicle outside silence zone.,"{""timestamp"":1700039,""car_id"":""CAR_001"",""lat"":22.323558,""lon"":73.1364573,""horn"":true,""hdop"":4.52,""satellites"":4,""adc"":0,""gps_age"":831,""gps_valid"":true}"
1701040,2026-07-16T02:27:00.240948,CAR_001,22.3234984,73.13644667,4.52,5,0,832,True,True,False,Testing Zone,NORMAL,40.46,1151,Vehicle outside silence zone.,"{""timestamp"":1701040,""car_id"":""CAR_001"",""lat"":22.3234984,""lon"":73.13644667,""horn"":true,""hdop"":4.52,""satellites"":5,""adc"":0,""gps_age"":832,""gps_valid"":true}"
1702041,2026-07-16T02:27:01.067197,CAR_001,22.32344657,73.1364391,4.51,5,0,832,True,True,False,Testing Zone,NORMAL,43.89,1152,Vehicle outside silence zone.,"{""timestamp"":1702041,""car_id"":""CAR_001"",""lat"":22.32344657,""lon"":73.1364391,""horn"":true,""hdop"":4.51,""satellites"":5,""adc"":0,""gps_age"":832,""gps_valid"":true}"
1703042,2026-07-16T02:27:02.185755,CAR_001,22.32339957,73.13642927,4.5,4,0,834,True,True,False,Testing Zone,NORMAL,47.22,1153,Vehicle outside silence zone.,"{""timestamp"":1703042,""car_id"":""CAR_001"",""lat"":22.32339957,""lon"":73.13642927,""horn"":true,""hdop"":4.5,""satellites"":4,""adc"":0,""gps_age"":834,""gps_valid"":true}"
1704043,2026-07-16T02:27:04.029023,CAR_001,22.32340683,73.1364195,4.49,5,0,835,True,True,False,Testing Zone,NORMAL,45.97,1154,Vehicle outside silence zone.,"{""timestamp"":1704043,""car_id"":""CAR_001"",""lat"":22.32340683,""lon"":73.1364195,""horn"":true,""hdop"":4.49,""satellites"":5,""adc"":0,""gps_age"":835,""gps_valid"":true}"
1705044,2026-07-16T02:27:04.068249,CAR_001,22.3234124,73.13640627,4.48,5,0,835,True,True,False,Testing Zone,NORMAL,44.65,1155,Vehicle outside silence zone.,"{""timestamp"":1705044,""car_id"":""CAR_001"",""lat"":22.3234124,""lon"":73.13640627,""horn"":true,""hdop"":4.48,""satellites"":5,""adc"":0,""gps_age"":835,""gps_valid"":true}"
1706045,2026-07-16T02:27:05.071659,CAR_001,22.3234215,73.13639323,4.48,5,0,833,True,True,False,Testing Zone,NORMAL,43.04,1156,Vehicle outside silence zone.,"{""timestamp"":1706045,""car_id"":""CAR_001"",""lat"":22.3234215,""lon"":73.13639323,""horn"":true,""hdop"":4.48,""satellites"":5,""adc"":0,""gps_age"":833,""gps_valid"":true}"
1707046,2026-07-16T02:27:06.070848,CAR_001,22.32342937,73.1363882,4.47,5,0,837,True,True,False,Testing Zone,NORMAL,42.03,1157,Vehicle outside silence zone.,"{""timestamp"":1707046,""car_id"":""CAR_001"",""lat"":22.32342937,""lon"":73.1363882,""horn"":true,""hdop"":4.47,""satellites"":5,""adc"":0,""gps_age"":837,""gps_valid"":true}"
1708047,2026-07-16T02:27:07.097454,CAR_001,22.32343313,73.13638007,1.76,6,0,835,True,True,False,Testing Zone,NORMAL,41.2,1158,Vehicle outside silence zone.,"{""timestamp"":1708047,""car_id"":""CAR_001"",""lat"":22.32343313,""lon"":73.13638007,""horn"":true,""hdop"":1.76,""satellites"":6,""adc"":0,""gps_age"":835,""gps_valid"":true}"
1709048,2026-07-16T02:27:08.243439,CAR_001,22.32343513,73.13637473,1.76,6,0,836,True,True,False,Testing Zone,NORMAL,40.71,1159,Vehicle outside silence zone.,"{""timestamp"":1709048,""car_id"":""CAR_001"",""lat"":22.32343513,""lon"":73.13637473,""horn"":true,""hdop"":1.76,""satellites"":6,""adc"":0,""gps_age"":836,""gps_valid"":true}"
1710049,2026-07-16T02:27:19.385134,CAR_001,22.3234385,73.13637377,1.76,6,0,837,True,True,False,Testing Zone,NORMAL,40.34,1160,Vehicle outside silence zone.,"{""timestamp"":1710049,""car_id"":""CAR_001"",""lat"":22.3234385,""lon"":73.13637377,""horn"":true,""hdop"":1.76,""satellites"":6,""adc"":0,""gps_age"":837,""gps_valid"":true}"
1711050,2026-07-16T02:27:19.591904,CAR_001,22.32343833,73.13637243,1.76,5,0,852,True,True,False,Testing Zone,NORMAL,40.28,1161,Vehicle outside silence zone.,"{""timestamp"":1711050,""car_id"":""CAR_001"",""lat"":22.32343833,""lon"":73.13637243,""horn"":true,""hdop"":1.76,""satellites"":5,""adc"":0,""gps_age"":852,""gps_valid"":true}"
1712051,2026-07-16T02:27:19.592169,CAR_001,22.3234382,73.13636223,1.76,5,0,842,True,True,False,Testing Zone,NORMAL,39.7,1162,Vehicle outside silence zone.,"{""timestamp"":1712051,""car_id"":""CAR_001"",""lat"":22.3234382,""lon"":73.13636223,""horn"":true,""hdop"":1.76,""satellites"":5,""adc"":0,""gps_age"":842,""gps_valid"":true}"
